run_id,feature_name,mean_rank,std_rank,top10_freq,sign_consistency
F3_rf_90_d12_l2,l_occ_lag_delta_24h_168h,13.333333333333334,2.494438257849294,0.3333333333333333,1.0
F3_rf_90_d12_l2,s_capacity_bucket__large,55.666666666666664,3.39934634239519,0.0,0.6666666666666666
F3_rf_90_d12_l2,s_capacity_bucket__medium,12.333333333333334,2.494438257849294,0.3333333333333333,0.6666666666666666
F3_rf_90_d12_l2,s_capacity_bucket__small,14.666666666666666,2.6246692913372702,0.0,1.0
F3_rf_90_d12_l2,s_log_total_capacity,5.666666666666667,0.4714045207910317,1.0,1.0
F3_rf_90_d12_l2,s_parking_id__p_bruul,56.666666666666664,9.741092797468305,0.0,1.0
F3_rf_90_d12_l2,s_parking_id__p_grote_markt,8.333333333333334,1.247219128924647,1.0,0.6666666666666666
F3_rf_90_d12_l2,s_parking_id__p_hoogstraat,56.333333333333336,18.873850222522755,0.0,0.6666666666666666
F3_rf_90_d12_l2,s_parking_id__p_kathedraal,16.666666666666668,3.7712361663282534,0.0,0.6666666666666666
F3_rf_90_d12_l2,s_parking_id__p_keerdok,73.0,3.7416573867739413,0.0,0.6666666666666666
F3_rf_90_d12_l2,s_parking_id__p_komet,91.0,1.4142135623730951,0.0,0.3333333333333333
F3_rf_90_d12_l2,s_parking_id__p_lamot,29.0,6.683312551921141,0.0,1.0
F3_rf_90_d12_l2,s_parking_id__p_maarten,88.33333333333333,3.7712361663282534,0.0,0.3333333333333333
F3_rf_90_d12_l2,s_parking_id__p_tinel,24.0,11.430952132988164,0.3333333333333333,0.6666666666666666
F3_rf_90_d12_l2,s_parking_id__p_veemarkt,42.666666666666664,35.8267435801184,0.3333333333333333,0.6666666666666666
F3_rf_90_d12_l2,s_tier_is_centrum,20.333333333333332,4.189935029992178,0.0,0.6666666666666666
F3_rf_90_d12_l2,s_tier_is_rand,75.0,4.546060565661952,0.0,1.0
F3_rf_90_d12_l2,s_tier_is_vesten,32.333333333333336,8.73053390247253,0.0,1.0
F3_rf_90_d12_l2,t_day_class_5__event_day,81.66666666666667,3.0912061651652345,0.0,0.6666666666666666
F3_rf_90_d12_l2,t_day_class_5__holiday,67.66666666666667,1.247219128924647,0.0,0.6666666666666666
F3_rf_90_d12_l2,t_day_class_5__school_vacation,55.0,2.449489742783178,0.0,0.6666666666666666
F3_rf_90_d12_l2,t_day_class_5__weekday_regular,31.333333333333332,2.6246692913372702,0.0,1.0
F3_rf_90_d12_l2,t_day_class_5__weekend_regular,40.666666666666664,1.247219128924647,0.0,0.6666666666666666
F3_rf_90_d12_l2,t_hour_cos,5.0,0.816496580927726,1.0,1.0
F3_rf_90_d12_l2,t_hour_sin,4.333333333333333,0.4714045207910317,1.0,0.6666666666666666
F3_rf_90_d12_l2,t_is_2020_regime,11.0,4.320493798938574,0.6666666666666666,0.6666666666666666
F3_rf_90_d12_l2,t_is_any_holiday,62.666666666666664,1.247219128924647,0.0,0.6666666666666666
F3_rf_90_d12_l2,t_is_national_holiday,49.333333333333336,3.39934634239519,0.0,0.6666666666666666
F3_rf_90_d12_l2,t_is_other_holiday,80.66666666666667,5.312459150169743,0.0,0.6666666666666666
