run_id,track,context,fold_id,feature_name,mean_abs_shap,mean_signed_shap,rank,n_obs
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,t_weekday_sin,0.0020590356712920465,-4.414302470804929e-06,46,10000
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,e_int_precip_x_season__lente,0.002027116785436436,0.0015242111668103476,47,10000
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,t_day_class_5__school_vacation,0.0017251494331120543,0.0005934896838159861,48,10000
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,s_capacity_bucket__small,0.0016730103812550223,-4.726882029168791e-05,49,10000
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,e_wind_gusts_ms,0.0016659252447356622,0.0007742025586369071,50,10000
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,e_is_other_day,0.0015244782919031869,-0.0008646104962179212,51,10000
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,e_int_vacation_x_tier_centrum,0.0014205028727955504,-0.0002482156792204817,52,10000
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,e_football_kickoff_hour_cos,0.0013442472903683646,-0.0013442472903683646,53,10000
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,t_day_class_5__weekday_regular,0.0013223790710386245,3.0406075774126296e-05,54,10000
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,e_is_festival_day,0.0012376407349648296,-0.0012376407349648296,55,10000
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,e_is_markt_day,0.0012327199338440238,0.0012327199338440238,56,10000
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,t_hour_sin,0.001196149908461418,0.0001732934050334265,57,10000
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,t_day_class_5__holiday,0.0011030641426314682,-0.00023335105058165496,58,10000
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,s_parking_id__p_keerdok,0.001051477931885441,0.000415204306487201,59,10000
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,s_tier_is_rand,0.0010514779318773705,0.0004152043064838855,60,10000
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,e_is_high_wind_speed,0.0009349416142994418,-0.0003971008436869622,61,10000
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,s_tier_is_centrum,0.0009248538365104386,0.0002850270343277299,62,10000
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,e_is_procession_day,0.000919364982503445,0.000919364982503445,63,10000
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,s_parking_id__p_kathedraal,0.0008985125372892698,0.00018433085445686723,64,10000
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,e_int_wind_x_season__winter,0.0008065637025396227,-0.0008065637025396227,65,10000
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,e_is_carnival_day,0.000733757163383374,-0.000733757163383374,66,10000
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,t_is_weekend,0.0006561454870712355,-1.2851738068186794e-05,67,10000
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,e_is_kermis_day,0.000624644538004282,-0.0001908263366922084,68,10000
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,e_is_high_wind_gust,0.0006212100746329651,0.00024821077028952716,69,10000
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,e_precip_bin__heavy,0.0004618037626912233,-1.0373986282499312e-05,70,10000
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,e_int_precip_x_season__winter,0.0004091906640444649,0.0004091906640444649,71,10000
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,e_precip_bin__light,0.0003994397468806443,-6.714858619655958e-05,72,10000
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,t_season__herfst,0.00026310984154748353,-0.00026310984154748353,73,10000
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,e_is_sport_day,0.00025831826906582317,-5.893498656557521e-05,74,10000
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,e_precip_mm,0.00023558172220932057,5.742104520729837e-05,75,10000
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,e_precip_bin__moderate,0.00013580762729012693,-1.789263599480325e-05,76,10000
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,e_int_precip_x_season__zomer,0.00010901509852886692,0.00010039766668534187,77,10000
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,e_precip_bin__dry,9.433605113392992e-05,3.2689216993844117e-06,78,10000
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,e_int_precip_x_season__herfst,4.720890179101053e-05,4.720890179101053e-05,79,10000
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,s_tier_is_vesten,1.4151531351342295e-05,-1.740311021309611e-06,80,10000
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,s_parking_id__p_maarten,0.0,0.0,81,10000
P4_ridge_a1_0,policy,fold_cv_fold_2,cv_fold_2,s_parking_id__p_komet,0.0,0.0,82,10000
P4_ridge_a1_0,policy,fold_cv_fold_3,cv_fold_3,s_parking_id__p_hoogstraat,0.0366218062057172,-0.004823549804756772,1,10000
P4_ridge_a1_0,policy,fold_cv_fold_3,cv_fold_3,s_parking_id__p_maarten,0.03411549149341787,-0.023684863410893812,2,10000
P4_ridge_a1_0,policy,fold_cv_fold_3,cv_fold_3,t_season__winter,0.03111889774928417,0.0014275756015945079,3,10000
P4_ridge_a1_0,policy,fold_cv_fold_3,cv_fold_3,t_season__zomer,0.030680939321446932,0.030680939321446932,4,10000
P4_ridge_a1_0,policy,fold_cv_fold_3,cv_fold_3,s_parking_id__p_komet,0.029045768681325575,-0.01987695245448492,5,10000
P4_ridge_a1_0,policy,fold_cv_fold_3,cv_fold_3,e_int_temp_x_season__lente,0.025094565192283234,0.025094565192283234,6,10000
P4_ridge_a1_0,policy,fold_cv_fold_3,cv_fold_3,s_parking_id__p_tinel,0.024958984174984555,-0.00511468354242582,7,10000
P4_ridge_a1_0,policy,fold_cv_fold_3,cv_fold_3,t_month_cos,0.02331777624712862,-0.02331777624712862,8,10000
P4_ridge_a1_0,policy,fold_cv_fold_3,cv_fold_3,t_is_school_vacation,0.018595368326041847,0.005346004740531817,9,10000
P4_ridge_a1_0,policy,fold_cv_fold_3,cv_fold_3,e_int_temp_x_season__zomer,0.017126170473145762,-0.017126170473145762,10,10000
P4_ridge_a1_0,policy,fold_cv_fold_3,cv_fold_3,s_parking_id__p_grote_markt,0.015807628176318717,-0.006657004058262717,11,10000
P4_ridge_a1_0,policy,fold_cv_fold_3,cv_fold_3,e_n_concurrent_events_capped,0.01574285694489962,-0.003140364963555813,12,10000
P4_ridge_a1_0,policy,fold_cv_fold_3,cv_fold_3,t_season__lente,0.01572656819122363,-0.01572656819122363,13,10000
P4_ridge_a1_0,policy,fold_cv_fold_3,cv_fold_3,t_hour_sin,0.014946916685710675,-0.0017044818266901888,14,10000
P4_ridge_a1_0,policy,fold_cv_fold_3,cv_fold_3,e_event_scale_max,0.012843513069203435,0.0024415808066144914,15,10000
P4_ridge_a1_0,policy,fold_cv_fold_3,cv_fold_3,t_is_other_holiday,0.012756248995170884,-0.0049809142051624004,16,10000
P4_ridge_a1_0,policy,fold_cv_fold_3,cv_fold_3,s_capacity_bucket__large,0.012710818899493324,0.001274857283328576,17,10000
P4_ridge_a1_0,policy,fold_cv_fold_3,cv_fold_3,s_capacity_bucket__medium,0.012662055302345971,-0.0017812943414632248,18,10000
P4_ridge_a1_0,policy,fold_cv_fold_3,cv_fold_3,s_parking_id__p_bruul,0.012546919383459535,-0.0032003926429156862,19,10000
P4_ridge_a1_0,policy,fold_cv_fold_3,cv_fold_3,s_tier_is_vesten,0.011716636514309469,-0.003931547805068846,20,10000
P4_ridge_a1_0,policy,fold_cv_fold_3,cv_fold_3,s_parking_id__p_veemarkt,0.011460865581374451,0.0040316259760385595,21,10000
P4_ridge_a1_0,policy,fold_cv_fold_3,cv_fold_3,t_hour_cos,0.011066046246059742,0.0002678797134595308,22,10000
P4_ridge_a1_0,policy,fold_cv_fold_3,cv_fold_3,t_season__herfst,0.010774478781547902,0.009482954541579604,23,10000
P4_ridge_a1_0,policy,fold_cv_fold_3,cv_fold_3,s_parking_id__p_lamot,0.01055094584820473,-0.0012423615767825568,24,10000
P4_ridge_a1_0,policy,fold_cv_fold_3,cv_fold_3,t_is_any_holiday,0.009748463867797342,0.0016332040126893165,25,10000
P4_ridge_a1_0,policy,fold_cv_fold_3,cv_fold_3,s_tier_is_centrum,0.009231213677582806,-0.0014841891831395703,26,10000
P4_ridge_a1_0,policy,fold_cv_fold_3,cv_fold_3,e_sun_intensity_log1p,0.009183281943323518,-0.003907307947846166,27,10000
P4_ridge_a1_0,policy,fold_cv_fold_3,cv_fold_3,t_month_sin,0.0076771344404348765,0.0076771344404348765,28,10000
P4_ridge_a1_0,policy,fold_cv_fold_3,cv_fold_3,e_int_temp_x_season__herfst,0.007421233894862402,-0.006131189163921379,29,10000
P4_ridge_a1_0,policy,fold_cv_fold_3,cv_fold_3,e_is_kermis_day,0.007325170872788983,0.0032634926688046655,30,10000
P4_ridge_a1_0,policy,fold_cv_fold_3,cv_fold_3,e_int_vacation_x_tier_centrum,0.00690880078801771,-0.002529003843419901,31,10000
P4_ridge_a1_0,policy,fold_cv_fold_3,cv_fold_3,s_parking_id__p_kathedraal,0.00670882076923732,-0.0005195679137381414,32,10000
P4_ridge_a1_0,policy,fold_cv_fold_3,cv_fold_3,e_int_wind_x_season__zomer,0.0063523931762996515,-0.0063523931762996515,33,10000
P4_ridge_a1_0,policy,fold_cv_fold_3,cv_fold_3,e_wind_speed_ms,0.00611784686517518,0.0003837761984768125,34,10000
P4_ridge_a1_0,policy,fold_cv_fold_3,cv_fold_3,t_is_weekend,0.005673831124259324,0.0001225523354379193,35,10000
P4_ridge_a1_0,policy,fold_cv_fold_3,cv_fold_3,e_n_concurrent_events,0.005580055110278649,0.0013281442746716848,36,10000
P4_ridge_a1_0,policy,fold_cv_fold_3,cv_fold_3,t_day_class_5__weekend_regular,0.005347653110050703,0.0003442684505390716,37,10000
P4_ridge_a1_0,policy,fold_cv_fold_3,cv_fold_3,e_int_temp_x_season__winter,0.005274526569202193,-0.0008596570875579846,38,10000
P4_ridge_a1_0,policy,fold_cv_fold_3,cv_fold_3,t_is_national_holiday,0.005167365646435734,0.0005789017011689825,39,10000
P4_ridge_a1_0,policy,fold_cv_fold_3,cv_fold_3,e_temp_c_sq,0.004811480052258111,-0.0036939746651156744,40,10000
P4_ridge_a1_0,policy,fold_cv_fold_3,cv_fold_3,e_sun_duration_ratio,0.004712889431026231,0.002169670334475077,41,10000
P4_ridge_a1_0,policy,fold_cv_fold_3,cv_fold_3,t_weekday_sin,0.0040209570912870755,-0.0001085202623634134,42,10000
P4_ridge_a1_0,policy,fold_cv_fold_3,cv_fold_3,e_int_holiday_x_tier_centrum,0.0038834812532426858,0.00018768334691465888,43,10000
P4_ridge_a1_0,policy,fold_cv_fold_3,cv_fold_3,s_log_total_capacity,0.0038366389291475543,0.0006354414087865775,44,10000
P4_ridge_a1_0,policy,fold_cv_fold_3,cv_fold_3,t_day_class_5__holiday,0.003233527297056542,0.0014481805763115875,45,10000
P4_ridge_a1_0,policy,fold_cv_fold_3,cv_fold_3,e_int_event_x_tier_centrum,0.003148652552567948,-0.00014112543913116045,46,10000
P4_ridge_a1_0,policy,fold_cv_fold_3,cv_fold_3,e_is_procession_day,0.002733025072471868,0.0014377303415253726,47,10000
P4_ridge_a1_0,policy,fold_cv_fold_3,cv_fold_3,e_event_scale_is_large,0.0027291896315303496,-0.0009648407240756701,48,10000
P4_ridge_a1_0,policy,fold_cv_fold_3,cv_fold_3,e_int_wind_x_season__winter,0.0027149191428060297,-0.000264490280419837,49,10000
P4_ridge_a1_0,policy,fold_cv_fold_3,cv_fold_3,t_day_class_5__event_day,0.0016861445425208736,0.00023452674870205238,50,10000
P4_ridge_a1_0,policy,fold_cv_fold_3,cv_fold_3,e_is_event_day,0.0016861443516539224,0.00023452672215426595,51,10000
P4_ridge_a1_0,policy,fold_cv_fold_3,cv_fold_3,s_tier_is_rand,0.0016690011776020598,-0.00050182307609498,52,10000
P4_ridge_a1_0,policy,fold_cv_fold_3,cv_fold_3,s_parking_id__p_keerdok,0.001669001177399655,-0.0005018230760339307,53,10000
P4_ridge_a1_0,policy,fold_cv_fold_3,cv_fold_3,t_day_class_5__school_vacation,0.001402143880026754,-0.00027180933762860067,54,10000
P4_ridge_a1_0,policy,fold_cv_fold_3,cv_fold_3,e_is_other_day,0.0013226684227910445,-0.0013226684227910445,55,10000
P4_ridge_a1_0,policy,fold_cv_fold_3,cv_fold_3,t_weekday_cos,0.0013206357029066224,-0.00010655549278848717,56,10000
P4_ridge_a1_0,policy,fold_cv_fold_3,cv_fold_3,e_football_kickoff_hour_cos,0.001285344021265768,0.001285344021265768,57,10000
P4_ridge_a1_0,policy,fold_cv_fold_3,cv_fold_3,s_capacity_bucket__small,0.001266873002457892,0.0002834315250035672,58,10000
P4_ridge_a1_0,policy,fold_cv_fold_3,cv_fold_3,t_day_class_5__weekday_regular,0.001003643970602119,9.476255855554766e-05,59,10000
P4_ridge_a1_0,policy,fold_cv_fold_3,cv_fold_3,e_temp_c,0.0009496903962776985,-0.0005555416968837239,60,10000
P4_ridge_a1_0,policy,fold_cv_fold_3,cv_fold_3,e_is_sport_day,0.0008631621838911785,-0.00033623320782800244,61,10000
P4_ridge_a1_0,policy,fold_cv_fold_3,cv_fold_3,e_wind_gusts_ms,0.0007062079903834352,1.8514108538883833e-05,62,10000
P4_ridge_a1_0,policy,fold_cv_fold_3,cv_fold_3,e_int_wind_x_season__herfst,0.0006997328433250034,-0.0006068479759298682,63,10000
P4_ridge_a1_0,policy,fold_cv_fold_3,cv_fold_3,t_is_2020_regime,0.0006733079997627047,0.0006733079997627047,64,10000
P4_ridge_a1_0,policy,fold_cv_fold_3,cv_fold_3,e_is_high_wind_speed,0.0005788709050716573,2.1935725973471276e-05,65,10000
P4_ridge_a1_0,policy,fold_cv_fold_3,cv_fold_3,e_int_precip_x_season__winter,0.0005346863322473748,0.00028704118552405763,66,10000
P4_ridge_a1_0,policy,fold_cv_fold_3,cv_fold_3,e_int_wind_x_season__lente,0.00047886002380091253,-0.00047886002380091253,67,10000
P4_ridge_a1_0,policy,fold_cv_fold_3,cv_fold_3,e_is_high_wind_gust,0.0004270414320577732,-0.0001066383860042964,68,10000
P4_ridge_a1_0,policy,fold_cv_fold_3,cv_fold_3,e_is_markt_day,0.00039602354952386235,-0.00011168973291165036,69,10000
P4_ridge_a1_0,policy,fold_cv_fold_3,cv_fold_3,e_precip_mm,0.00036862393295664385,0.0001627378679579183,70,10000
P4_ridge_a1_0,policy,fold_cv_fold_3,cv_fold_3,e_int_precip_x_season__herfst,0.00035863386249354226,-0.00033506223430997963,71,10000
P4_ridge_a1_0,policy,fold_cv_fold_3,cv_fold_3,e_is_carnival_day,0.0003257787955552615,0.0003257787955552615,72,10000
P4_ridge_a1_0,policy,fold_cv_fold_3,cv_fold_3,e_precip_bin__dry,0.00027769357001600545,2.9432014706087644e-05,73,10000
P4_ridge_a1_0,policy,fold_cv_fold_3,cv_fold_3,e_is_festival_day,0.0002769315473222819,-5.1416092899695224e-05,74,10000
P4_ridge_a1_0,policy,fold_cv_fold_3,cv_fold_3,e_precip_bin__moderate,0.00027615281673231903,3.768111654090358e-05,75,10000
P4_ridge_a1_0,policy,fold_cv_fold_3,cv_fold_3,e_precip_bin__heavy,0.00026317302706491764,-0.00014828847906981686,76,10000
P4_ridge_a1_0,policy,fold_cv_fold_3,cv_fold_3,e_is_football_day,0.0002124070795985129,-0.0002124070795985129,77,10000
P4_ridge_a1_0,policy,fold_cv_fold_3,cv_fold_3,e_has_football_kickoff,0.00021240703799902736,-0.00021240703799902736,78,10000
P4_ridge_a1_0,policy,fold_cv_fold_3,cv_fold_3,e_int_precip_x_season__lente,0.0001747114678953675,-0.0001747114678953675,79,10000
P4_ridge_a1_0,policy,fold_cv_fold_3,cv_fold_3,e_precip_bin__light,0.00014566121672020683,-1.536102951737337e-05,80,10000
P4_ridge_a1_0,policy,fold_cv_fold_3,cv_fold_3,e_football_kickoff_hour_sin,6.173597781549188e-05,-6.173597781549188e-05,81,10000
P4_ridge_a1_0,policy,fold_cv_fold_3,cv_fold_3,e_int_precip_x_season__zomer,3.4874178487929025e-05,-3.4874178487929025e-05,82,10000
F3_rf_90_d12_l2,forecast,holdout,holdout,l_occ_lag_1h,0.1962988461743855,0.04106539345498578,1,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,l_occ_lag_168h,0.021102623228789166,0.000747515682498838,2,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,l_occ_lag_24h,0.015024832710155806,-0.00015391595728790627,3,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,t_hour_sin,0.010459364167074426,-0.0007944048489297095,4,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,t_hour_cos,0.010439635418690434,0.0014409368699282567,5,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,s_capacity_bucket__medium,0.008402163573473979,-0.0018630136903025152,6,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,l_occ_lag_delta_1h_24h,0.0014256103367451859,-0.0004117050005256532,7,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,t_weekday_cos,0.001339036299166211,0.0005483025216888658,8,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,e_sun_intensity_log1p,0.0013175732512462491,8.226836015535537e-05,9,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,t_weekday_sin,0.0010294966096569844,-3.36083875021922e-06,10,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,s_tier_is_centrum,0.0007365630164025236,-0.00035541527561185326,11,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,l_occ_lag_delta_24h_168h,0.0006980365231569459,-0.00012761281414710405,12,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,s_parking_id__p_grote_markt,0.0005069110032764925,0.00044239211363416594,13,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,e_wind_speed_ms,0.0004679121419069969,-0.00019816658252901586,14,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,e_wind_gusts_ms,0.000445358120419881,-0.00024265531134963668,15,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,e_int_temp_x_season__herfst,0.00037442414793630003,-0.00019270519856914766,16,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,e_int_wind_x_season__herfst,0.00037362082555224507,-0.00015401882237433152,17,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,t_day_class_5__weekday_regular,0.0003721067367207786,8.478490874581815e-05,18,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,s_parking_id__p_lamot,0.00036614890910386294,0.00036614890910386294,19,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,s_tier_is_vesten,0.00035083974041103867,-0.00018117588896553253,20,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,t_is_2020_regime,0.00034339342825326667,-7.450286735481675e-05,21,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,e_temp_c_sq,0.0003355918503628165,-2.400950814431125e-05,22,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,t_is_weekend,0.00030681654354678615,0.0001207146122636053,23,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,e_temp_c,0.0002898489165351453,-1.1400436902359713e-05,24,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,e_int_wind_x_season__zomer,0.0002785949012819224,-0.0001420960847297344,25,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,s_log_total_capacity,0.0002659628807483727,8.136885416951496e-05,26,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,e_int_temp_x_season__winter,0.00026515093573053935,-3.0423576579296992e-05,27,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,t_month_sin,0.00025394652508665,-3.9715030234294955e-05,28,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,e_hours_since_event_clip,0.0002490936693455989,-4.878049958469637e-06,29,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,t_month_cos,0.0002347237106316555,-3.740392537567959e-05,30,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,e_int_wind_x_season__winter,0.00023156543271684403,-8.927604918515426e-06,31,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,e_event_proximity_clip,0.00022691102230231437,2.64227552356531e-06,32,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,e_sun_duration_ratio,0.00021968904143275265,-1.3382535575563397e-05,33,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,s_parking_id__p_kathedraal,0.00017576977472726334,-6.792563583652246e-05,34,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,e_hours_to_event_clip,0.00016969175699799036,3.12857107019173e-05,35,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,e_int_temp_x_season__lente,0.00016118973269859792,1.8397392561926396e-05,36,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,s_parking_id__p_bruul,0.0001578966744112922,0.00010341096374971098,37,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,e_int_wind_x_season__lente,0.00015566154518410408,-8.538427244347733e-06,38,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,t_is_school_vacation,0.00013711055860584986,2.048556106080795e-05,39,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,e_int_vacation_x_tier_centrum,0.000130256122276267,1.2839093772114111e-05,40,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,e_int_precip_x_season__herfst,0.00010755371187920458,-1.120050220613934e-05,41,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,e_int_event_x_tier_centrum,0.00010597032339123896,2.9410440854468258e-05,42,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,t_day_class_5__weekend_regular,9.339055292831961e-05,3.518569167291782e-06,43,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,e_int_temp_x_season__zomer,9.208954223394033e-05,4.695711768146579e-06,44,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,s_parking_id__p_komet,9.142224383984805e-05,-5.4560074633826754e-05,45,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,s_capacity_bucket__large,8.919195458817137e-05,7.917082404266066e-05,46,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,s_parking_id__p_hoogstraat,8.903188906986833e-05,2.6361049056900534e-05,47,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,s_capacity_bucket__small,8.872854231495585e-05,3.45666973743389e-05,48,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,t_is_national_holiday,8.66117951196312e-05,-8.605005501107247e-05,49,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,e_precip_mm,8.437490184889324e-05,-9.553620308902583e-06,50,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,e_event_window_pre_24h,7.498539518084026e-05,1.6528767391131937e-05,51,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,s_tier_is_rand,7.00160129313097e-05,1.8253619312790073e-05,52,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,t_day_class_5__school_vacation,6.464862682575094e-05,1.140249842246636e-06,53,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,e_is_other_day,6.317979779524866e-05,1.7702233438770614e-05,54,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,e_event_window_post_24h,5.9046582820014076e-05,-1.8213739758794175e-06,55,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,s_parking_id__p_keerdok,5.764526749311543e-05,-7.790755973357874e-07,56,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,e_event_scale_max,5.582884207210801e-05,7.314923949825052e-07,57,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,e_is_kermis_day,4.695232943783653e-05,3.2892561629907246e-07,58,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,e_int_precip_x_season__winter,4.528775927763744e-05,5.699185755534477e-06,59,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,e_is_festival_day,3.975800964824278e-05,7.964077409067402e-06,60,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,e_is_sport_day,3.663240379773542e-05,-6.446709140529511e-06,61,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,e_event_scale_is_large,3.4906645576820064e-05,-1.928371211442662e-06,62,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,e_precip_bin__moderate,3.2727405357421735e-05,-1.0240121375234364e-05,63,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,e_int_precip_x_season__lente,3.227240965352814e-05,1.0183415474734605e-05,64,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,e_int_holiday_x_tier_centrum,2.9881119573197112e-05,-5.245902905465239e-06,65,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,e_n_concurrent_events,2.977990349737215e-05,-3.5317985450913177e-06,66,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,e_football_kickoff_hour_cos,2.6967719481467847e-05,1.5756524801274923e-05,67,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,t_season__zomer,2.4758126620154167e-05,1.807439150579708e-06,68,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,e_precip_bin__dry,2.3089322674562934e-05,4.981695645132894e-06,69,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,t_season__herfst,2.006173385428481e-05,-5.776483497984868e-06,70,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,e_n_concurrent_events_capped,1.968187199779347e-05,1.912190175504588e-06,71,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,t_season__winter,1.7782724694835e-05,-4.353395876925343e-06,72,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,e_precip_bin__light,1.732985827899734e-05,-2.9748183678774925e-07,73,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,t_day_class_5__holiday,1.7196196460726186e-05,3.4673772281568485e-06,74,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,t_is_other_holiday,1.5614373570911096e-05,5.131564773248115e-06,75,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,e_is_markt_day,1.530974417100258e-05,-4.61262419306266e-06,76,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,e_football_kickoff_hour_sin,1.5289086923392108e-05,8.58780092426621e-06,77,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,e_is_procession_day,1.5091453162878348e-05,4.707476522208281e-06,78,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,t_season__lente,1.4129022044816755e-05,9.346054413943116e-07,79,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,t_is_any_holiday,1.2516730405625905e-05,-6.264316714921003e-06,80,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,e_int_precip_x_season__zomer,1.2441231630526429e-05,2.2842271123501327e-06,81,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,e_is_carnival_day,1.174767926418664e-05,3.331373982339025e-06,82,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,e_is_high_wind_speed,1.0469476192210913e-05,1.3879877488157644e-06,83,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,e_is_high_wind_gust,8.465553168790084e-06,-1.688537545713105e-07,84,30000
F3_rf_90_d12_l2,forecast,holdout,holdout,e_is_football_day,8.156049966583588e-06,4.90411552475362e-06,85,30000
